Time (ns),IRQ,spi_dual_tb.dut.tx_ready,SS_N,SCLK,spi_dual_tb.dut.rx_valid,DATA,MOSI,MISO,BUSY,spi_dual_tb.dut.clk,spi_dual_tb.expected_slave_rx,spi_dual_tb.dut.master_mode,MISO,MOSI,spi_dual_tb.dut.rst_n,SCLK,spi_dual_tb.slave_rx_valid_seen,SS_N,spi_dual_tb.timeout_cycles,spi_dual_tb.tx_data,spi_dual_tb.dut.tx_valid,spi_dual_tb.i,spi_dual_tb.dut.irq_clear,spi_dual_tb.dut.tx_data,SS_N,DATA,spi_dual_tb.dut.default_data,spi_dual_tb.dut.master_bit_counter,spi_dual_tb.dut.master_busy,spi_dual_tb.dut.master_rx_data_buffer,spi_dual_tb.dut.master_rx_shift_reg,spi_dual_tb.dut.master_rx_valid_buffer,spi_dual_tb.dut.master_sclk_counter,spi_dual_tb.dut.master_sclk_en,spi_dual_tb.dut.master_ss_n_reg,spi_dual_tb.dut.master_start_rx,spi_dual_tb.dut.master_start_tx,spi_dual_tb.dut.master_tx_ready_buffer,spi_dual_tb.dut.master_tx_shift_reg,spi_dual_tb.dut.slave_bit_counter,spi_dual_tb.dut.slave_busy_buffer,spi_dual_tb.dut.slave_rx_data_buffer,spi_dual_tb.dut.slave_rx_valid_buffer,spi_dual_tb.dut.slave_sclk_last_state,spi_dual_tb.dut.slave_ss_last_state,spi_dual_tb.dut.slave_timeout_counter,spi_dual_tb.dut.slave_transaction_active,spi_dual_tb.dut.slave_tx_ready_buffer,spi_dual_tb.dut.slave_tx_shift_reg,spi_dual_tb.wait_master.timeout
2570000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2580000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2590000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2600000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2610000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2620000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2630000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2640000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2650000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2660000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2670000,0,1,b1111,0,1,b0,0,0,0,1,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2680000,0,1,b1111,0,1,b0,0,0,0,0,bx,1,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,0,b100101101001011010010110100101,b1011000
2690000,0,1,b1111,0,0,b0,0,1,0,1,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2700000,0,1,b1111,0,0,b0,0,1,0,0,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2710000,0,1,b1111,0,0,b0,0,1,0,1,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2720000,0,1,b1111,0,0,b0,0,1,0,0,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2730000,0,1,b1111,0,0,b0,0,1,0,1,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2740000,0,1,b1111,0,0,b0,0,1,0,0,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2750000,0,1,b1111,0,0,b0,0,1,0,1,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2760000,0,1,b1111,0,0,b0,0,1,0,0,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2770000,0,1,b1111,0,0,b0,0,1,0,1,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2780000,0,1,b1111,0,0,b0,0,1,0,0,bx,0,0,0,1,0,1,1,bx,b100101101001011010010110100101,0,bx,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,0,b0,0,0,1,b0,0,1,b100101101001011010010110100101,b1011000
2790000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b0,1,1,b100101101001011010010110100101,b1011000
2800000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b0,1,1,b100101101001011010010110100101,b1011000
2810000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b1,1,1,b100101101001011010010110100101,b1011000
2820000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b1,1,1,b100101101001011010010110100101,b1011000
2830000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b10,1,1,b100101101001011010010110100101,b1011000
2840000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b0,1,b0,0,0,0,b10,1,1,b100101101001011010010110100101,b1011000
2850000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,1,0,b11,1,1,b100101101001011010010110100101,b1011000
2860000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,1,0,b11,1,1,b100101101001011010010110100101,b1011000
2870000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,1,0,b100,1,1,b100101101001011010010110100101,b1011000
2880000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b0,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,1,0,b100,1,1,b100101101001011010010110100101,b1011000
2890000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b101,1,1,b100101101001011010010110100101,b1011000
2900000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b101,1,1,b100101101001011010010110100101,b1011000
2910000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b110,1,1,b100101101001011010010110100101,b1011000
2920000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b110,1,1,b100101101001011010010110100101,b1011000
2930000,0,1,b1111,0,0,b0,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b111,1,1,b100101101001011010010110100101,b1011000
2940000,0,1,b1111,0,0,b0,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b0,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b1,1,b0,0,0,0,b111,1,1,b100101101001011010010110100101,b1011000
2950000,0,1,b1111,0,0,b1,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,1,0,b1000,1,1,b100101101001011010010110100101,b1011000
2960000,0,1,b1111,0,0,b1,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,1,0,b1000,1,1,b100101101001011010010110100101,b1011000
2970000,0,1,b1111,0,0,b1,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,1,0,b1001,1,1,b100101101001011010010110100101,b1011000
2980000,0,1,b1111,0,0,b1,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b1,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,1,0,b1001,1,1,b100101101001011010010110100101,b1011000
2990000,0,1,b1111,0,0,b1,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1010,1,1,b100101101001011010010110100101,b1011000
3000000,0,1,b1111,0,0,b1,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1010,1,1,b100101101001011010010110100101,b1011000
3010000,0,1,b1111,0,0,b1,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1011,1,1,b100101101001011010010110100101,b1011000
3020000,0,1,b1111,0,0,b1,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1011,1,1,b100101101001011010010110100101,b1011000
3030000,0,1,b1111,0,0,b1,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1100,1,1,b100101101001011010010110100101,b1011000
3040000,0,1,b1111,0,0,b1,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b1,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b10,1,b1,0,0,0,b1100,1,1,b100101101001011010010110100101,b1011000
3050000,0,1,b1111,0,0,b11,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,1,0,b1101,1,1,b100101101001011010010110100101,b1011000
3060000,0,1,b1111,0,0,b11,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,1,0,b1101,1,1,b100101101001011010010110100101,b1011000
3070000,0,1,b1111,0,0,b11,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,1,0,b1110,1,1,b100101101001011010010110100101,b1011000
3080000,0,1,b1111,0,0,b11,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b10,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,1,0,b1110,1,1,b100101101001011010010110100101,b1011000
3090000,0,1,b1111,0,0,b11,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b1111,1,1,b100101101001011010010110100101,b1011000
3100000,0,1,b1111,0,0,b11,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b1111,1,1,b100101101001011010010110100101,b1011000
3110000,0,1,b1111,0,0,b11,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b10000,1,1,b100101101001011010010110100101,b1011000
3120000,0,1,b1111,0,0,b11,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b10000,1,1,b100101101001011010010110100101,b1011000
3130000,0,1,b1111,0,0,b11,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b10001,1,1,b100101101001011010010110100101,b1011000
3140000,0,1,b1111,0,0,b11,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b11,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b11,1,b11,0,0,0,b10001,1,1,b100101101001011010010110100101,b1011000
3150000,0,1,b1111,0,0,b110,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,1,0,b10010,1,1,b100101101001011010010110100101,b1011000
3160000,0,1,b1111,0,0,b110,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,1,0,b10010,1,1,b100101101001011010010110100101,b1011000
3170000,0,1,b1111,0,0,b110,0,1,1,1,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,1,0,b10011,1,1,b100101101001011010010110100101,b1011000
3180000,0,1,b1111,0,0,b110,0,1,1,0,b11010010110100101101001011010,0,0,0,1,1,1,0,bx,b100101101001011010010110100101,0,b11,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,1,0,b10011,1,1,b100101101001011010010110100101,b1011000
3190000,0,1,b1111,0,0,b110,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10100,1,1,b100101101001011010010110100101,b1011000
3200000,0,1,b1111,0,0,b110,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10100,1,1,b100101101001011010010110100101,b1011000
3210000,0,1,b1111,0,0,b110,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10101,1,1,b100101101001011010010110100101,b1011000
3220000,0,1,b1111,0,0,b110,0,1,1,0,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10101,1,1,b100101101001011010010110100101,b1011000
3230000,0,1,b1111,0,0,b110,0,1,1,1,b11010010110100101101001011010,0,0,1,1,0,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10110,1,1,b100101101001011010010110100101,b1011000
3240000,0,1,b1111,0,0,b110,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b110,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b100,1,b110,0,0,0,b10110,1,1,b100101101001011010010110100101,b1011000
3250000,0,1,b1111,0,0,b1101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,1,0,b10111,1,1,b100101101001011010010110100101,b1011000
3260000,0,1,b1111,0,0,b1101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,1,0,b10111,1,1,b100101101001011010010110100101,b1011000
3270000,0,1,b1111,0,0,b1101,0,1,1,1,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,1,0,b11000,1,1,b100101101001011010010110100101,b1011000
3280000,0,1,b1111,0,0,b1101,0,1,1,0,b11010010110100101101001011010,0,0,1,1,1,1,0,bx,b100101101001011010010110100101,0,b100,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,1,0,b11000,1,1,b100101101001011010010110100101,b1011000
3290000,0,1,b1111,0,0,b1101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b101,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,0,0,b11001,1,1,b100101101001011010010110100101,b1011000
3300000,0,1,b1111,0,0,b1101,0,1,1,0,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b101,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,0,0,b11001,1,1,b100101101001011010010110100101,b1011000
3310000,0,1,b1111,0,0,b1101,0,1,1,1,b11010010110100101101001011010,0,0,0,1,0,1,0,bx,b100101101001011010010110100101,0,b101,0,b100101101001011010010110100101,b1111,b1101,b100101101001011010010110100101,b11110,0,b0,b0,1,b0,0,b1111,0,0,1,b0,b101,1,b1101,0,0,0,b11010,1,1,b100101101001011010010110100101,b1011000
