Time (ns),SS_N,SCLK,DATA,MOSI,IRQ,BUSY,spi_master_tb.dut.clk,MISO,spi_master_tb.dut.rst_n,spi_master_tb.dut.start_rx,spi_master_tb.dut.start_tx,spi_master_tb.tx_data,spi_master_tb.ss_idx,spi_master_tb.timeout_cycles,spi_master_tb.dut.CPHA,spi_master_tb.dut.CPOL,spi_master_tb.dut.SS_ACTIVE,spi_master_tb.dut.tx_data,spi_master_tb.dut.bit_counter,spi_master_tb.dut.clk_counter,spi_master_tb.dut.default_data,spi_master_tb.dut.last_sclk,spi_master_tb.dut.next_state,DATA,spi_master_tb.dut.rx_shift_reg,spi_master_tb.dut.sclk_gen,SS_N,spi_master_tb.dut.state,spi_master_tb.dut.tx_shift_reg,spi_master_tb.assert_all_ss_inactive.tag,spi_master_tb.assert_selected_ss_active.tag,spi_master_tb.wait_for_busy_assert.tag,spi_master_tb.wait_for_busy_assert.max_cycles,spi_master_tb.wait_for_not_busy.tag,spi_master_tb.wait_for_not_busy.max_cycles
9100000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100001,1,1,0,b1111111100000000,b100,b1,b1010010110100101,1,b10,b111111111111111,b1111,1,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9110000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100001,1,1,0,b1111111100000000,b100,b10,b1010010110100101,1,b10,b111111111111111,b1111,1,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9120000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100010,1,1,0,b1111111100000000,b100,b10,b1010010110100101,1,b10,b111111111111111,b1111,1,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9130000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100010,1,1,0,b1111111100000000,b100,b11,b1010010110100101,1,b10,b111111111111111,b1111,1,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9140000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100011,1,1,0,b1111111100000000,b100,b11,b1010010110100101,1,b10,b111111111111111,b1111,1,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9150000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100011,1,1,0,b1111111100000000,b100,b0,b1010010110100101,1,b10,b111111111111111,b1111,0,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9160000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100100,1,1,0,b1111111100000000,b100,b0,b1010010110100101,1,b10,b111111111111111,b1111,0,b11110111,b10,b1111000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9170000,b11110111,0,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100100,1,1,0,b1111111100000000,b101,b1,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9180000,b11110111,0,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100101,1,1,0,b1111111100000000,b101,b1,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9190000,b11110111,0,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100101,1,1,0,b1111111100000000,b101,b10,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9200000,b11110111,0,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100110,1,1,0,b1111111100000000,b101,b10,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9210000,b11110111,0,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100110,1,1,0,b1111111100000000,b101,b11,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9220000,b11110111,0,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b100111,1,1,0,b1111111100000000,b101,b11,b1010010110100101,0,b10,b111111111111111,b1111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9230000,b11110111,0,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b100111,1,1,0,b1111111100000000,b101,b0,b1010010110100101,0,b10,b111111111111111,b1111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9240000,b11110111,0,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b101000,1,1,0,b1111111100000000,b101,b0,b1010010110100101,0,b10,b111111111111111,b1111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9250000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b101000,1,1,0,b1111111100000000,b101,b1,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9260000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b101001,1,1,0,b1111111100000000,b101,b1,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9270000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b101001,1,1,0,b1111111100000000,b101,b10,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9280000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b101010,1,1,0,b1111111100000000,b101,b10,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9290000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b101010,1,1,0,b1111111100000000,b101,b11,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9300000,b11110111,1,b111111111111111,1,0,1,0,1,1,0,0,b1111111100000000,b1000,b101011,1,1,0,b1111111100000000,b101,b11,b1010010110100101,1,b10,b111111111111111,b11111,1,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
9310000,b11110111,1,b111111111111111,1,0,1,1,1,1,0,0,b1111111100000000,b1000,b101011,1,1,0,b1111111100000000,b101,b0,b1010010110100101,1,b10,b111111111111111,b11111,0,b11110111,b10,b1110000000000000,b1110100011001010111001101110100010111110111001001111000010111110110001101101111011011010111000001101100011001010111010001100101,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b11111010000,b111010001100101011100110111010000110011010111110110001001110101011100100111001101110100,b100111000100000
